label	pathotype	ref_start	ref_end	qry_start	qry_end	ref_len	qry_len	identity	ref_contig	qry_contig	tier
B_C41DE3	LAB_B	2143539	2147031	1568287	1571779	3493	3493	94.1	NC_002695.2	NZ_CP010585.1	MODERATE
B_C41DE3	LAB_B	2148577	2158457	1571842	1581721	9881	9880	98.26	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	2200192	2200413	1594182	1594403	222	222	95.5	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	2203505	2204102	1597361	1597958	598	598	91.0	NC_002695.2	NZ_CP010585.1	MODERATE
B_C41DE3	LAB_B	2246859	2247306	1591892	1592339	448	448	87.08	NC_002695.2	NZ_CP010585.1	MODERATE
B_C41DE3	LAB_B	2250641	2251996	1595030	1596385	1356	1356	95.43	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	2254085	2254996	1596379	1597291	912	913	99.01	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	2254995	2291320	1600253	1636579	36326	36327	98.74	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	2291321	2308697	1636761	1654125	17377	17365	98.69	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	2308439	2363253	1653771	1708674	54815	54904	98.47	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	2364105	2415971	1708672	1760534	51867	51863	98.8	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	2416019	2450342	1760793	1795069	34324	34277	97.93	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	2451221	2454320	1795158	1798256	3100	3099	99.13	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	2455630	2481578	1798253	1824214	25949	25962	98.89	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	2481568	2484892	1825553	1828877	3325	3325	99.19	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	2485117	2546384	1828877	1890138	61268	61262	98.69	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	2546186	2593158	1890039	1937011	46973	46973	98.5	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	2612226	2613224	3722555	3721557	999	999	99.6	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	2614158	2617686	1936891	1940419	3529	3529	99.29	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	2624373	2624477	3454933	3455037	105	105	92.38	NC_002695.2	NZ_CP010585.1	MODERATE
B_C41DE3	LAB_B	2660717	2668204	1941188	1948675	7488	7488	98.54	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	2692237	2692786	1404532	1403983	550	550	86.55	NC_002695.2	NZ_CP010585.1	MODERATE
B_C41DE3	LAB_B	2700355	2700757	1590146	1590550	403	405	87.99	NC_002695.2	NZ_CP010585.1	MODERATE
B_C41DE3	LAB_B	2712172	2716850	1948615	1953293	4679	4679	98.29	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	2717735	2735639	1953271	1971181	17905	17911	97.33	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	2738082	2739797	1971174	1972889	1716	1716	99.65	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	2750797	2773486	1974399	1997089	22690	22691	97.54	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	2775635	2776956	1997273	1998594	1322	1322	96.6	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	2787729	2788627	2012466	2013364	899	899	94.77	NC_002695.2	NZ_CP010585.1	MODERATE
B_C41DE3	LAB_B	2790004	2793921	2013520	2017437	3918	3918	94.56	NC_002695.2	NZ_CP010585.1	MODERATE
B_C41DE3	LAB_B	2794100	2814997	2017598	2038493	20898	20896	97.63	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	2815743	2829446	2038767	2052470	13704	13704	97.96	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	2828537	2845181	2051896	2068531	16645	16636	97.81	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	2845173	2859530	2069299	2083652	14358	14354	97.68	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	2868501	2872535	2087498	2091533	4035	4036	95.99	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	2876172	2876362	2091348	2091538	191	191	90.58	NC_002695.2	NZ_CP010585.1	MODERATE
B_C41DE3	LAB_B	2877754	2883180	2093739	2099167	5427	5429	94.03	NC_002695.2	NZ_CP010585.1	MODERATE
B_C41DE3	LAB_B	2884116	2890910	2099169	2105960	6795	6792	96.56	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	2892221	2896060	2105958	2109796	3840	3839	98.67	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	2930258	2932536	763282	761040	2279	2243	95.36	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	2934814	2935198	759978	759595	385	384	97.66	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	2939885	2940082	755410	755213	198	198	89.9	NC_002695.2	NZ_CP010585.1	MODERATE
B_C41DE3	LAB_B	2943915	2958116	2109772	2123972	14202	14201	97.71	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	2958176	2958456	919716	919996	281	281	92.53	NC_002695.2	NZ_CP010585.1	MODERATE
B_C41DE3	LAB_B	2958516	2959492	2124354	2125329	977	976	97.95	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	2965681	3025039	2125456	2184825	59359	59370	98.28	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	3025015	3038187	2184977	2198150	13173	13174	98.6	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	3038077	3045757	2198718	2206400	7681	7683	97.64	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	3049930	3053074	2207169	2210313	3145	3145	99.08	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	3053272	3075570	2217727	2240027	22299	22301	97.42	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	3077443	3077693	2240021	2240271	251	251	93.63	NC_002695.2	NZ_CP010585.1	MODERATE
B_C41DE3	LAB_B	3079406	3088974	2240271	2249813	9569	9543	98.05	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	3090283	3116255	2249809	2275757	25973	25949	98.06	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	3116250	3157319	2277197	2318267	41070	41071	98.67	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	3157236	3157501	3253234	3253500	266	267	86.67	NC_002695.2	NZ_CP010585.1	MODERATE
B_C41DE3	LAB_B	3157400	3175655	2318166	2336411	18256	18246	97.55	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	3178196	3182322	2338934	2343063	4127	4130	83.18	NC_002695.2	NZ_CP010585.1	DIVERGED
B_C41DE3	LAB_B	3182875	3189927	2343651	2350706	7053	7056	97.51	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	3189985	3190509	2350572	2351102	525	531	90.58	NC_002695.2	NZ_CP010585.1	MODERATE
B_C41DE3	LAB_B	3190504	3193117	2351874	2354487	2614	2614	96.25	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	3207238	3246118	2356855	2395738	38881	38884	98.04	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	3247867	3262229	2395739	2410091	14363	14353	98.91	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	3262233	3267210	2411069	2416047	4978	4979	97.61	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	3267207	3271602	2416190	2420585	4396	4396	97.43	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	3272787	3274517	2420586	2422313	1731	1728	98.84	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	3274517	3284653	2422459	2432596	10137	10138	97.86	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	3284649	3361272	2432808	2509476	76624	76669	98.4	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	3366128	3374477	2509500	2517850	8350	8351	98.58	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	3374463	3374526	2519606	2519670	64	65	90.77	NC_002695.2	NZ_CP010585.1	MODERATE
B_C41DE3	LAB_B	3374645	3377161	2519782	2522296	2517	2515	97.93	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	3377328	3383098	2522343	2528113	5771	5771	98.93	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	3383225	3404731	2528394	2549900	21507	21507	98.02	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	3404745	3417829	2550049	2563134	13085	13086	98.44	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	3417819	3434767	2563900	2580859	16949	16960	98.34	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	3434767	3476097	2581035	2622357	41331	41323	98.65	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	3487820	3489106	764557	763271	1287	1287	96.11	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	3505067	3505422	1211723	1211369	356	355	89.04	NC_002695.2	NZ_CP010585.1	MODERATE
B_C41DE3	LAB_B	3511008	3516330	2628483	2633803	5323	5321	96.36	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	3516493	3522790	2634039	2640336	6298	6298	98.62	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	3524885	3532495	2640467	2648076	7611	7610	99.0	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	3532413	3542206	2648094	2657887	9794	9794	98.44	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	3542219	3542546	2657996	2658323	328	328	97.87	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	3542527	3557380	2658438	2673297	14854	14860	98.82	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	3557375	3584226	2673496	2700382	26852	26887	97.45	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	3587163	3598380	2706481	2717698	11218	11218	98.43	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	3607386	3624281	2719301	2736202	16896	16902	97.41	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	3624314	3625443	2736968	2738097	1130	1130	97.52	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	3629038	3655784	2739098	2765847	26747	26750	98.9	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	3655776	3656185	2766616	2767025	410	410	88.32	NC_002695.2	NZ_CP010585.1	MODERATE
B_C41DE3	LAB_B	3658126	3705222	2773879	2820976	47097	47098	98.6	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	3705219	3710614	2822419	2827815	5396	5397	98.72	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	3736678	3750884	2829079	2843288	14207	14210	98.82	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	3750857	3780625	2843441	2873209	29769	29769	98.58	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	3780597	3783258	2873300	2875961	2662	2662	97.97	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	3783378	3794310	2876981	2887912	10933	10932	97.93	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	3794437	3811503	2887647	2904758	17067	17112	98.66	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	3814944	3824612	2905064	2914732	9669	9669	97.82	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	3825548	3840065	2914793	2929290	14518	14498	97.95	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	3840221	3853232	2929268	2942273	13012	13006	97.49	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	3853305	3853699	4407771	4408160	395	390	84.42	NC_002695.2	NZ_CP010585.1	DIVERGED
B_C41DE3	LAB_B	3875617	3908297	3002570	3035256	32681	32687	98.65	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	3908303	3911389	3036184	3039270	3087	3087	98.67	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	3911395	3912425	3039863	3040893	1031	1031	98.45	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	3919730	3931292	3040945	3052507	11563	11563	98.35	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	3931365	3942789	3057809	3069232	11425	11424	97.48	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	3942961	3971195	3069386	3097618	28235	28233	98.24	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	3971011	3979307	3097334	3105629	8297	8296	96.93	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	3979519	4009438	3106058	3135981	29920	29924	98.81	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	4009447	4033333	3136279	3160164	23887	23886	98.65	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	4034641	4073055	3160514	3198928	38415	38415	98.59	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	4073059	4103618	3199078	3229638	30560	30561	98.8	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	4104388	4127495	3230176	3253289	23108	23114	98.61	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	4127432	4188594	3253500	3314624	61163	61125	99.07	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	4190127	4224942	3329694	3364499	34816	34806	98.5	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	4224957	4268030	3373011	3416090	43074	43080	98.45	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	4268920	4291591	3416140	3438813	22672	22674	97.63	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	4295103	4301009	3438870	3444775	5907	5906	97.88	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	4302829	4310295	3447417	3454880	7467	7464	96.69	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	4311337	4316983	3455094	3460740	5647	5647	97.5	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	4317927	4332285	3460936	3475294	14359	14359	98.38	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	4347679	4353717	3475333	3481371	6039	6039	97.4	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	4360281	4373793	3488063	3501564	13513	13502	96.79	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	4373767	4388452	3501715	3516401	14686	14687	96.9	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	4397510	4442573	3516437	3561488	45064	45052	98.82	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	4442167	4448199	3562050	3568082	6033	6033	97.17	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	4448199	4450582	3568239	3570620	2384	2382	98.41	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	4450475	4452606	3570681	3572812	2132	2132	98.22	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	4458510	4468332	3572965	3582786	9823	9822	99.01	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	4468372	4488032	3584231	3603976	19661	19746	98.08	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	4488022	4498082	3612953	3623013	10061	10061	98.21	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	4499450	4505316	3623013	3628880	5867	5868	98.02	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	4505008	4508697	3481575	3485264	3690	3690	97.53	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	4508269	4515274	3630326	3637330	7006	7005	98.54	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	4515277	4519895	3637468	3642087	4619	4620	97.73	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	4519885	4539613	3642161	3661856	19729	19696	97.92	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	4540897	4543817	3661918	3664838	2921	2921	97.88	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	4549142	4581119	3671948	3703924	31978	31977	98.74	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	4581104	4582349	3704012	3705258	1246	1247	89.49	NC_002695.2	NZ_CP010585.1	MODERATE
B_C41DE3	LAB_B	4582428	4582814	3714738	3714355	387	384	98.97	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	4583956	4586091	3722554	3724698	2136	2145	87.65	NC_002695.2	NZ_CP010585.1	MODERATE
B_C41DE3	LAB_B	4624425	4628292	3726333	3730200	3868	3868	94.7	NC_002695.2	NZ_CP010585.1	MODERATE
B_C41DE3	LAB_B	4629133	4638044	3730242	3739157	8912	8916	97.49	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	4641402	4661639	3739168	3759326	20238	20159	97.64	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	4661701	4674550	3764139	3776988	12850	12850	98.5	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	4677178	4685778	3777140	3785741	8601	8602	97.27	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	4685947	4686229	3785910	3786192	283	283	87.32	NC_002695.2	NZ_CP010585.1	MODERATE
B_C41DE3	LAB_B	4693699	4698463	3795668	3800431	4765	4764	98.26	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	4705407	4776329	3800638	3871600	70923	70963	98.53	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	4776319	4798755	3871364	3893816	22437	22453	96.79	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	4799736	4811746	3894737	3906740	12011	12004	97.13	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	4811807	4813629	3915293	3917115	1823	1823	97.59	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	4813673	4823751	3922711	3932789	10079	10079	98.24	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	4823759	4836706	3932888	3945832	12948	12945	98.07	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	4836761	4852490	3945980	3961713	15730	15734	98.68	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	4852551	4865127	3961886	3974459	12577	12574	97.27	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	4866258	4875611	3974638	3984063	9354	9426	96.96	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	4877658	4918938	3984063	4025242	41281	41180	98.07	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	4920466	4928891	4025333	4033758	8426	8426	98.21	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	4934332	4935056	4034309	4035031	725	723	95.86	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	4935064	4967673	4035165	4067773	32610	32609	97.84	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	4970375	4988775	4067847	4086245	18401	18399	98.91	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	4988797	5021913	4086388	4119563	33117	33176	98.37	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	5022080	5027079	4119991	4124999	5000	5009	97.84	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	5026945	5029263	4124963	4127281	2319	2319	96.25	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	5029876	5038751	4127282	4136157	8876	8876	97.66	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	5083838	5084743	4136253	4137158	906	906	97.02	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	5084748	5102756	4137295	4155290	18009	17996	98.57	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	5102725	5149246	4155350	4201958	46522	46609	97.72	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	5149110	5159571	4202035	4212509	10462	10475	98.22	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	5168946	5180913	4219645	4231680	11968	12036	95.85	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	5180781	5229018	4231848	4280084	48238	48237	99.03	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	5229018	5280463	4280244	4331688	51446	51445	98.45	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	5281546	5281841	4339614	4339909	296	296	98.31	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	5281836	5283588	1457219	1458971	1753	1753	97.78	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	5283592	5293085	4339912	4349412	9494	9501	97.68	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	5294314	5304004	4349421	4359078	9691	9658	98.09	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	5304639	5331683	4359207	4386218	27045	27012	98.07	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	5331831	5332634	4386222	4387055	804	834	82.28	NC_002695.2	NZ_CP010585.1	DIVERGED
B_C41DE3	LAB_B	5332804	5345820	4387234	4400252	13017	13019	98.91	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	5345921	5347211	4405351	4406641	1291	1291	97.44	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	5357422	5357496	4406616	4406690	75	75	100.0	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	5359518	5359765	4443329	4443575	248	247	89.52	NC_002695.2	NZ_CP010585.1	MODERATE
B_C41DE3	LAB_B	5391646	5396467	4443672	4448493	4822	4822	98.47	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	5396460	5416427	4449262	4469316	19968	20055	97.97	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	5422093	5424063	4469389	4471359	1971	1971	81.95	NC_002695.2	NZ_CP010585.1	DIVERGED
B_C41DE3	LAB_B	5426967	5432989	4471552	4477595	6023	6044	96.64	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	5437425	5437880	4484374	4484829	456	456	95.18	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	5445699	5449085	4493582	4496968	3387	3387	98.44	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	5449102	5449255	4497108	4497261	154	154	94.19	NC_002695.2	NZ_CP010585.1	MODERATE
B_C41DE3	LAB_B	5450076	5464653	4508533	4523099	14578	14567	98.69	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	5464565	5472635	4523247	4531396	8071	8150	97.73	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C41DE3	LAB_B	5472454	5498578	4531417	4557511	26125	26095	98.12	NC_002695.2	NZ_CP010585.1	CONSERVED
B_C43DE3	LAB_B	14314	15559	4395002	4396243	1246	1242	91.26	NC_002128.1	NZ_CP011938.1	MODERATE
B_C43DE3	LAB_B	14767	15562	4400021	4400815	796	795	86.7	NC_002128.1	NZ_CP011938.1	MODERATE
B_C43DE3	LAB_B	54833	55210	2807744	2807339	378	406	84.24	NC_002128.1	NZ_CP011938.1	DIVERGED
B_C43DE3	LAB_B	91667	91870	2806874	2807076	204	203	92.68	NC_002128.1	NZ_CP011938.1	MODERATE
B_C43DE3	LAB_B	1	15407	1	15388	15407	15388	98.71	NC_002695.2	NZ_CP011938.1	CONSERVED
B_C43DE3	LAB_B	15396	20630	16726	21961	5235	5236	97.69	NC_002695.2	NZ_CP011938.1	CONSERVED
B_C43DE3	LAB_B	23073	24412	21959	23290	1340	1332	93.81	NC_002695.2	NZ_CP011938.1	MODERATE
B_C43DE3	LAB_B	24405	54726	24059	54507	30322	30449	97.74	NC_002695.2	NZ_CP011938.1	CONSERVED
B_C43DE3	LAB_B	55375	63153	54595	62373	7779	7779	99.18	NC_002695.2	NZ_CP011938.1	CONSERVED
B_C43DE3	LAB_B	64620	80465	62492	78450	15846	15959	97.33	NC_002695.2	NZ_CP011938.1	CONSERVED
B_C43DE3	LAB_B	81476	83421	78452	80397	1946	1946	96.82	NC_002695.2	NZ_CP011938.1	CONSERVED
B_C43DE3	LAB_B	83462	116038	81659	114237	32577	32579	98.54	NC_002695.2	NZ_CP011938.1	CONSERVED
B_C43DE3	LAB_B	116040	132225	114355	130540	16186	16186	98.51	NC_002695.2	NZ_CP011938.1	CONSERVED
B_C43DE3	LAB_B	132256	152328	130688	150743	20073	20056	98.31	NC_002695.2	NZ_CP011938.1	CONSERVED
B_C43DE3	LAB_B	152530	154206	150742	152418	1677	1677	94.28	NC_002695.2	NZ_CP011938.1	MODERATE
B_C43DE3	LAB_B	161618	177768	160147	176288	16151	16142	97.52	NC_002695.2	NZ_CP011938.1	CONSERVED
B_C43DE3	LAB_B	177801	188445	176444	187088	10645	10645	98.95	NC_002695.2	NZ_CP011938.1	CONSERVED
B_C43DE3	LAB_B	188575	196117	187931	195473	7543	7543	98.45	NC_002695.2	NZ_CP011938.1	CONSERVED
B_C43DE3	LAB_B	196121	232026	195619	231528	35906	35910	98.73	NC_002695.2	NZ_CP011938.1	CONSERVED
B_C43DE3	LAB_B	232081	235296	231676	234891	3216	3216	98.41	NC_002695.2	NZ_CP011938.1	CONSERVED
B_C43DE3	LAB_B	235493	240641	234866	240013	5149	5148	98.49	NC_002695.2	NZ_CP011938.1	CONSERVED
B_C43DE3	LAB_B	240756	241541	240136	240916	786	781	95.17	NC_002695.2	NZ_CP011938.1	CONSERVED
